gallery_idx,album_label,nn_distance,album_image_count
780,760,0.624831,2
781,23,0.698428,2
782,834,0.308135,2
783,596,0.342738,8
784,499,0.632392,2
785,450,0.402885,15
786,163,0.707534,12
787,529,0.706476,2
788,595,0.675339,3
789,25,0.487986,2
790,801,0.439081,12
791,757,0.341092,10
792,846,0.59025,3
793,215,0.280281,2
794,241,0.470165,3
795,130,0.516572,3
796,541,0.464628,2
797,257,0.599335,5
798,170,0.649651,2
799,686,0.550713,3
800,454,0.599772,2
801,792,0.490443,2
802,433,0.576557,2
803,177,0.488115,2
804,309,0.484411,3
805,220,0.47591,2
806,186,0.482585,2
807,276,0.671958,2
808,653,0.610806,2
809,313,0.635682,19
810,820,0.696474,9
811,13,0.564408,4
812,623,0.581872,3
813,640,0.15326,15
814,105,0.610215,2
815,129,0.423392,3
816,807,0.432516,2
817,611,0.624708,3
818,716,0.493199,3
819,115,0.465669,9
820,829,0.673438,3
821,384,0.593029,4
822,387,0.422906,2
823,479,0.624737,4
824,386,0.484388,4
825,570,0.293904,3
826,79,0.509082,3
827,222,0.939774,2
828,590,0.624737,3
829,288,0.365955,2
830,697,0.486109,5
831,131,0.509082,3
832,409,0.890581,3
833,594,0.890581,2
834,621,0.574216,2
835,722,0.63348,2
836,317,0.604841,3
837,298,0.939774,2
838,702,0.948408,8
839,403,0.948408,2
840,791,0.700981,2
841,374,0.471361,2
842,229,0.45946,3
843,665,0.551182,6
844,711,0.257313,2
845,103,0.700981,2
846,720,0.449937,15
847,847,0.702717,3
848,122,0.702717,4
849,311,0.606053,3
850,277,0.662556,2
851,474,0.510184,9
852,338,0.455019,3
853,236,0.971332,13
854,496,0.971332,3
