gallery_idx,album_label,nn_distance,album_image_count
531,119,0.193812,2
532,767,0.330487,26
533,482,0.230796,4
534,676,0.190939,6
535,180,0.792014,2
536,512,0.792014,4
537,55,0.173494,9
538,113,0.263307,10
539,401,0.167307,5
540,811,0.207825,4
541,425,0.211636,9
542,200,0.247349,3
543,85,0.263626,2
544,224,0.234138,2
545,632,0.263307,2
546,54,0.229295,2
547,77,0.271614,2
548,383,0.198703,13
549,728,1.00002,38
550,10,0.220253,9
551,153,0.211988,2
552,519,0.208309,2
553,749,0.185596,2
554,350,0.244259,4
555,104,0.237139,3
556,790,0.176385,24
557,259,0.156781,3
558,835,0.204783,35
559,572,1.00002,2
560,822,0.257569,2
561,458,0.288473,2
562,466,0.177057,31
563,347,0.149653,4
564,400,0.219074,9
565,543,0.224581,3
566,369,0.290226,2
567,459,0.234138,3
568,845,0.202734,8
569,76,0.267929,3
570,608,0.239941,29
571,345,0.259,2
572,149,0.279016,3
573,579,0.180896,17
574,502,0.225243,5
575,659,0.20818,25
576,114,0.182514,2
577,29,0.206899,33
578,258,0.187534,18
579,396,0.242178,2
580,110,0.252751,2
581,265,0.21109,3
582,445,0.250995,9
583,578,0.207107,6
584,166,0.153804,17
585,4,0.219109,2
586,370,0.452313,14
587,536,0.452313,2
588,843,0.776275,3
589,730,0.776275,20
590,2,0.190051,21
591,50,0.218436,2
592,505,0.208252,4
593,741,0.159263,2
594,551,0.212586,7
595,500,0.264203,3
596,467,0.22693,6
597,718,0.23264,3
598,558,0.286083,3
599,525,0.220253,2
600,585,0.768378,8
601,511,0.768378,7
602,554,0.204067,9
603,564,0.265488,2
604,243,0.174464,3
605,766,0.268062,2
606,633,0.185814,2
607,577,0.168083,2
608,175,0.271055,2
609,296,0.166273,3
610,779,0.225534,2
611,654,0.257569,2
612,333,0.19695,10
613,292,0.221604,2
614,161,0.227803,2
615,509,0.176442,2
616,318,0.218338,2
617,561,0.182456,2
618,815,0.322924,2
619,444,0.173838,5
620,837,0.198883,4
621,56,0.250752,2
622,218,0.254084,14
623,242,0.254571,2
624,800,0.163067,4
625,325,0.181968,6
626,373,0.155506,2
627,538,0.24332,16
628,764,0.166057,6
629,138,0.182679,6
630,810,0.218631,4
631,210,0.164854,6
632,457,0.156463,2
633,230,0.224705,2
634,62,0.188905,4
635,364,0.207726,2
636,184,0.231384,2
637,263,0.199187,2
638,328,0.28216,2
639,237,0.20907,2
640,658,0.215824,38
641,196,0.197231,9
642,362,0.196577,4
643,287,0.227743,5
644,798,0.160822,14
645,573,0.229946,14
646,28,0.136923,2
647,428,0.181308,4
648,255,0.163954,2
649,164,0.209156,2
650,44,0.154083,11
651,687,0.168182,8
652,402,0.220844,4
653,761,0.233609,16
654,63,0.21026,3
655,624,0.175113,4
656,65,0.20081,2
657,359,0.307426,2
658,209,0.202267,5
659,240,0.211966,12
660,40,0.199914,2
661,47,0.237542,6
662,107,0.217834,9
663,98,0.202267,3
664,51,0.276443,4
665,83,0.208252,6
666,16,0.240964,4
667,630,0.254403,5
668,234,0.252315,7
669,695,0.215077,4
670,854,0.238513,5
671,601,0.162741,7
672,647,0.185861,2
673,775,0.273945,12
674,788,0.293342,7
675,774,0.518339,17
676,656,0.218591,11
677,291,0.214248,2
678,706,0.185166,2
679,599,0.208152,2
680,478,0.19473,2
681,514,0.518339,3
682,675,0.21193,3
683,545,0.240964,2
684,405,0.232862,4
685,320,0.186742,3
686,602,0.215198,11
687,295,0.266827,3
688,179,0.232218,2
689,143,0.196782,2
690,331,0.215143,2
691,26,0.151243,2
692,751,0.157628,2
693,638,0.188611,3
694,235,0.16001,4
695,141,0.164803,6
696,629,0.250995,4
697,32,0.202642,6
698,557,0.211582,5
699,360,0.224567,6
700,740,0.193282,2
701,74,0.160092,35
702,745,0.268781,2
703,483,0.226092,2
704,324,0.153197,13
705,477,0.207797,17
706,72,0.247059,7
707,604,0.237448,2
708,762,0.205389,9
709,419,0.237076,2
710,408,0.198159,8
711,781,0.238591,8
712,194,0.214032,2
713,293,0.291817,5
714,3,0.24332,16
715,392,0.16595,30
716,136,0.241921,22
717,14,0.166913,2
718,650,0.184156,8
719,683,0.400082,28
720,8,0.316452,43
721,213,0.268327,2
722,379,0.269295,2
723,488,0.26475,3
724,832,0.241301,2
725,838,0.29359,20
726,319,0.30798,13
727,183,0.209469,2
728,814,0.359734,2
729,754,0.434416,17
730,341,0.218189,2
731,569,0.179388,4
732,562,0.326673,4
733,705,0.218703,3
734,782,0.29359,5
735,95,0.155054,9
736,737,0.198703,2
737,491,0.163737,2
738,729,0.194795,3
739,231,0.207567,8
740,713,0.185637,2
741,452,0.155947,9
742,819,0.170048,11
743,88,0.216894,8
744,332,0.154765,4
745,307,0.235092,5
746,797,0.137147,4
747,262,0.218338,3
748,556,0.237431,2
749,610,0.185596,2
750,31,0.158182,4
751,568,0.359734,4
752,120,0.228322,25
753,349,0.337523,2
754,574,0.210242,13
755,701,0.200417,29
756,839,0.211423,4
757,388,0.178793,10
758,758,0.21743,6
759,18,0.185499,3
760,692,0.201814,14
761,380,0.201875,2
762,802,0.164445,26
763,493,0.170164,3
764,552,0.202529,2
765,282,0.348156,4
766,1,0.248155,4
767,432,0.234914,2
768,704,0.152714,3
769,771,0.195188,2
770,238,0.195608,2
771,27,0.282923,3
772,302,0.200298,2
773,688,0.244977,2
774,361,0.243813,2
775,818,0.207322,2
776,685,0.221626,4
777,587,0.245011,2
778,168,0.346916,2
779,406,0.239276,9
780,760,0.186288,2
781,23,0.157326,2
782,834,0.21619,2
783,596,0.219109,8
784,499,0.215824,2
785,450,0.17809,15
786,163,0.181372,12
787,529,0.197713,2
788,595,0.235804,3
789,25,0.232646,2
790,801,0.217026,12
791,757,0.175517,10
792,846,0.241921,3
793,215,0.147327,2
794,241,0.15512,3
795,130,0.177422,3
796,541,0.172395,2
797,257,0.198032,5
798,170,0.234959,2
799,686,0.246194,3
800,454,0.288473,2
801,792,0.214832,2
802,433,0.215077,2
803,177,0.204296,2
804,309,0.232477,3
805,220,0.215681,2
806,186,0.159998,2
807,276,0.295576,2
808,653,0.201967,2
809,313,0.266827,19
810,820,0.276443,9
811,13,0.252351,4
812,623,0.181877,3
813,640,0.19326,15
814,105,0.167521,2
815,129,0.204184,3
816,807,0.195551,2
817,611,0.202209,3
818,716,0.228472,3
819,115,0.242771,9
820,829,0.254403,3
821,384,0.185012,4
822,387,0.186215,2
823,479,0.205247,4
824,386,0.173219,4
825,570,0.174449,3
826,79,0.183814,3
827,222,0.722861,2
828,590,0.200741,3
829,288,0.21576,2
830,697,0.208472,5
831,131,0.174449,3
832,409,0.540874,3
833,594,0.540874,2
834,621,0.223733,2
835,722,0.187823,2
836,317,0.176787,3
837,298,0.722861,2
838,702,0.813979,8
839,403,0.863113,2
840,791,0.362588,2
841,374,0.186814,2
842,229,0.178243,3
843,665,0.186641,6
844,711,0.200206,2
845,103,0.225043,2
846,720,0.20112,15
847,847,0.170406,3
848,122,0.1754,4
849,311,0.295576,3
850,277,0.234576,2
851,474,0.262566,9
852,338,0.235354,3
853,236,0.902562,13
854,496,0.902562,3
