gallery_idx,album_label,nn_distance,album_image_count
288,407,0.310516,2
289,353,0.339592,5
290,19,0.281448,18
291,214,0.376529,3
292,36,0.579925,4
293,267,0.327253,2
294,553,0.429138,14
295,289,0.350348,24
296,34,0.286853,3
297,75,0.433542,2
298,133,0.388318,2
299,770,0.425827,9
300,365,0.357642,12
301,628,0.409965,13
302,772,0.369134,2
303,670,0.329205,4
304,850,0.384354,3
305,485,0.268783,5
306,256,0.35777,2
307,439,0.37113,2
308,646,0.32131,4
309,691,0.927906,2
310,626,0.927906,2
311,699,0.297863,3
312,342,0.300937,4
313,363,0.408536,20
314,185,0.340398,2
315,416,0.353901,3
316,732,0.367884,2
317,354,0.414197,15
318,144,0.344166,6
319,677,0.324589,6
320,221,0.402128,5
321,395,0.297695,2
322,795,0.331408,2
323,64,0.414197,3
324,366,0.378167,2
325,314,0.301051,5
326,793,0.327081,12
327,666,0.499648,4
328,429,0.499648,5
329,100,0.37869,2
330,336,0.297892,9
331,550,0.430123,4
332,437,0.370208,8
333,521,0.35059,5
334,612,0.414123,2
335,448,0.372367,5
336,495,0.423669,15
337,154,0.324573,3
338,849,0.444936,2
339,743,0.375357,3
340,160,0.430123,2
341,679,0.292229,8
342,456,0.376928,4
343,84,0.268999,5
344,321,0.464123,3
345,644,0.371874,2
346,423,0.318817,6
347,52,0.362353,30
348,207,0.313053,14
349,681,0.298154,5
350,661,0.338595,9
351,430,0.413479,2
352,777,0.358252,12
353,786,0.516029,7
354,833,0.362587,9
355,303,0.516029,2
356,591,0.444276,14
357,755,0.354748,7
358,804,0.326405,11
359,33,0.408493,3
360,714,0.341491,26
361,535,0.364017,17
362,598,0.357819,9
363,662,0.359719,2
364,443,0.359719,3
365,473,0.341959,2
366,397,0.41122,2
367,639,0.280942,3
368,515,0.309661,4
369,698,0.35059,3
370,769,0.385799,4
371,563,0.331427,2
372,528,0.341345,5
373,385,0.370718,2
374,58,0.611696,4
375,853,0.611696,2
376,413,0.41804,2
377,176,0.352071,27
378,750,0.354055,5
379,524,0.480444,3
380,414,0.336992,9
381,560,0.308251,2
382,532,0.316387,2
383,717,0.480444,2
384,281,0.544904,6
385,589,0.349548,23
386,261,0.329656,3
387,178,0.298035,32
388,693,0.4266,11
389,723,0.34953,26
390,821,0.564166,50
391,842,0.278274,31
392,836,0.304165,26
393,198,0.399995,20
394,204,0.564166,10
395,785,0.544904,5
396,20,0.40355,3
397,335,0.278609,2
398,80,0.446057,3
399,249,0.376152,2
400,622,0.367619,2
401,794,0.422714,2
402,803,0.365024,2
403,398,0.342328,7
404,251,0.389691,2
405,268,0.401182,3
406,817,0.398604,2
407,266,0.474925,4
408,721,0.365462,4
409,39,0.394183,2
410,431,0.316372,2
411,487,0.381061,3
412,322,0.403987,2
413,789,0.423934,2
414,840,0.384248,11
415,227,0.352053,3
416,631,0.385593,2
417,226,0.389254,2
418,279,0.302801,4
419,759,0.306875,3
420,469,0.428327,3
421,275,0.396034,2
422,334,0.308629,2
423,700,0.370637,2
424,165,0.316423,5
425,724,0.319675,2
426,708,0.35883,2
427,173,0.410755,10
428,812,0.341819,3
429,202,0.328999,8
430,844,0.354925,2
431,286,0.384199,23
432,841,0.317125,3
433,127,0.265407,3
434,748,0.327242,2
435,81,0.299259,39
436,725,0.255623,2
437,672,0.351926,18
438,187,0.321227,35
439,372,0.352996,2
440,375,0.439129,2
441,566,0.346821,35
442,145,0.327242,2
443,92,0.344075,4
444,253,0.313489,3
445,547,0.33509,2
446,340,0.384354,8
447,709,0.383074,4
448,246,0.355956,5
449,15,0.441784,12
450,642,0.307503,30
451,137,0.348957,2
452,727,0.408786,2
453,736,0.473018,2
454,24,0.511589,13
455,682,0.362636,6
456,283,0.488028,3
457,744,0.379496,3
458,492,0.429184,2
459,427,0.425413,2
460,588,0.448389,2
461,471,0.357169,19
462,391,0.364076,2
463,89,0.329968,6
464,673,0.408694,3
465,297,0.41389,4
466,635,0.423111,3
467,96,0.367759,2
468,418,0.288731,2
469,484,0.337616,2
470,733,0.36223,2
471,753,0.366591,2
472,358,0.311281,3
473,121,0.293599,7
474,343,0.355215,2
475,461,0.275592,2
476,299,0.393823,2
477,140,0.355981,2
478,581,0.3546,2
479,583,0.382818,2
480,126,0.362353,2
481,460,0.30507,2
482,294,0.341669,4
483,381,0.341595,19
484,663,0.366132,6
485,12,0.423622,14
486,70,0.410077,3
487,787,0.665506,34
488,648,0.665506,2
489,468,0.280281,15
490,848,0.399338,2
491,614,0.407475,4
492,290,0.330464,4
493,690,0.316239,2
494,808,0.313701,19
495,544,0.414939,14
496,150,0.310788,4
497,498,0.330209,2
498,0,0.268169,3
499,211,0.359227,15
500,539,0.284193,26
501,132,0.310691,19
502,823,0.264283,4
503,42,0.368551,8
504,773,0.999147,3
505,615,0.385388,5
506,269,0.999147,2
507,378,0.362929,2
508,61,0.359227,3
509,116,0.27924,3
510,606,0.41389,7
511,156,0.338294,5
512,382,0.360375,2
513,824,0.325771,2
514,5,0.377173,2
515,742,0.244086,2
516,45,0.446938,6
517,765,0.264801,3
518,506,0.394687,12
519,94,0.295223,14
520,208,0.277073,10
521,586,0.291539,2
522,245,0.389146,13
523,464,0.306305,8
524,157,0.407134,2
525,203,0.310858,4
526,346,0.305454,4
527,643,0.346652,18
528,796,0.342822,2
529,330,0.341424,2
530,312,0.293781,2
531,119,0.293794,2
532,767,0.416296,26
533,482,0.372312,4
534,676,0.323283,6
535,180,0.860686,2
536,512,0.860686,4
537,55,0.346491,9
538,113,0.271973,10
539,401,0.31976,5
540,811,0.350973,4
541,425,0.421447,9
542,200,0.323614,3
543,85,0.347,2
544,224,0.28351,2
545,632,0.284374,2
546,54,0.417762,2
547,77,0.43274,2
548,383,0.349739,13
549,728,1.000023,38
550,10,0.392701,9
551,153,0.331897,2
552,519,0.362911,2
553,749,0.318614,2
554,350,0.42403,4
555,104,0.296848,3
556,790,0.324298,24
557,259,0.277073,3
558,835,0.295869,35
559,572,1.000023,2
560,822,0.366946,2
561,458,0.30179,2
562,466,0.316907,31
563,347,0.368339,4
564,400,0.342247,9
565,543,0.293523,3
566,369,0.509827,2
567,459,0.299206,3
568,845,0.296988,8
569,76,0.38191,3
570,608,0.279548,29
571,345,0.338705,2
572,149,0.386456,3
573,579,0.282882,17
574,502,0.34302,5
575,659,0.368669,25
576,114,0.347047,2
577,29,0.319473,33
578,258,0.340629,18
579,396,0.366336,2
580,110,0.443227,2
581,265,0.407337,3
582,445,0.381061,9
583,578,0.321865,6
584,166,0.353726,17
585,4,0.279721,2
586,370,0.527031,14
587,536,0.527031,2
588,843,0.79621,3
589,730,0.79621,20
590,2,0.301276,21
591,50,0.295519,2
592,505,0.364845,4
593,741,0.305812,2
594,551,0.358753,7
595,500,0.374708,3
596,467,0.359308,6
597,718,0.304795,3
598,558,0.477111,3
599,525,0.392701,2
600,585,0.819349,8
601,511,0.819349,7
602,554,0.304566,9
603,564,0.407475,2
604,243,0.350816,3
605,766,0.493303,2
606,633,0.354755,2
607,577,0.368087,2
608,175,0.334573,2
609,296,0.384199,3
610,779,0.386219,2
611,654,0.37894,2
612,333,0.315879,10
613,292,0.386246,2
614,161,0.38367,2
615,509,0.268662,2
616,318,0.386551,2
617,561,0.312486,2
618,815,0.404203,2
619,444,0.236853,5
620,837,0.287356,4
621,56,0.362338,2
622,218,0.319975,14
623,242,0.396511,2
624,800,0.270408,4
625,325,0.326221,6
626,373,0.351348,2
627,538,0.329354,16
628,764,0.304642,6
629,138,0.369793,6
630,810,0.431808,4
631,210,0.338908,6
632,457,0.254144,2
633,230,0.462678,2
634,62,0.382396,4
635,364,0.363613,2
636,184,0.351996,2
637,263,0.221501,2
638,328,0.446223,2
639,237,0.313286,2
640,658,0.282314,38
641,196,0.313549,9
642,362,0.358694,4
643,287,0.410755,5
644,798,0.337183,14
645,573,0.392042,14
646,28,0.312587,2
647,428,0.32967,4
648,255,0.284042,2
649,164,0.288269,2
650,44,0.326936,11
651,687,0.299757,8
652,402,0.386219,4
653,761,0.365798,16
654,63,0.338985,3
655,624,0.271482,4
656,65,0.313675,2
657,359,0.370313,2
658,209,0.385101,5
659,240,0.394782,12
660,40,0.340193,2
661,47,0.511589,6
662,107,0.299243,9
663,98,0.429184,3
664,51,0.418928,4
665,83,0.216007,6
666,16,0.315632,4
667,630,0.364076,5
668,234,0.329813,7
669,695,0.495833,4
670,854,0.417762,5
671,601,0.302313,7
672,647,0.282801,2
673,775,0.38828,12
674,788,0.428039,7
675,774,0.618991,17
676,656,0.340869,11
677,291,0.428303,2
678,706,0.340643,2
679,599,0.318151,2
680,478,0.334985,2
681,514,0.618991,3
682,675,0.384248,3
683,545,0.370313,2
684,405,0.344796,4
685,320,0.341345,3
686,602,0.391372,11
687,295,0.450367,3
688,179,0.35217,2
689,143,0.328798,2
690,331,0.333442,2
691,26,0.375882,2
692,751,0.354239,2
693,638,0.328937,3
694,235,0.366872,4
695,141,0.272868,6
696,629,0.343578,4
697,32,0.364792,6
698,557,0.458032,5
699,360,0.295342,6
700,740,0.386953,2
701,74,0.349453,35
702,745,0.38367,2
703,483,0.373229,2
704,324,0.319517,13
705,477,0.343459,17
706,72,0.446223,7
707,604,0.396665,2
708,762,0.342102,9
709,419,0.340761,2
710,408,0.307888,8
711,781,0.362632,8
712,194,0.388693,2
713,293,0.422677,5
714,3,0.394285,16
715,392,0.300774,30
716,136,0.303406,22
717,14,0.335259,2
